customer_id,age,tenure_months,monthly_charges,login_frequency,support_tickets,payment_failures,usage_hours,contract_type,subscription_type,churn
19209,18,60,96.19,24,2,0,10.37,Monthly,Standard,0
19210,52,64,120.51,24,2,0,98.26,Yearly,Premium,0
19211,65,52,37.65,7,3,0,54.59,Two Year,Premium,0
19212,47,23,124.34,4,5,0,64.8,Two Year,Basic,0
19213,53,37,99.3,19,3,0,91.31,Monthly,Premium,1
19214,42,41,147.51,8,0,1,1.74,Monthly,Basic,1
19215,33,57,104.65,24,2,1,43.24,Yearly,Premium,0
19216,36,25,113.09,13,1,1,57.07,Monthly,Premium,0
19217,18,37,45.38,26,3,1,1.21,Two Year,Premium,0
19218,22,40,119.95,21,2,1,62.82,Monthly,Standard,0
19219,68,46,30.3,3,0,1,85.24,Two Year,Premium,0
19220,39,60,105.35,5,2,0,6.44,Two Year,Standard,0
19221,41,19,27.22,20,1,0,80.62,Yearly,Basic,0
19222,60,9,34.98,8,2,1,97.78,Monthly,Premium,0
19223,62,69,34.02,2,0,0,92.11,Yearly,Standard,0
19224,69,5,26.82,27,1,1,54.16,Monthly,Basic,0
19225,54,26,61.75,24,1,0,86.19,Two Year,Basic,0
19226,53,19,149.27,10,1,1,77.29,Monthly,Standard,0
19227,53,30,65.27,22,0,1,81.95,Monthly,Basic,0
19228,21,48,118.9,16,3,0,40.41,Yearly,Standard,0
19229,53,16,37.2,4,2,0,48.09,Monthly,Premium,1
19230,69,71,79.08,27,2,2,24.67,Yearly,Basic,0
19231,35,18,44.07,30,3,0,6.11,Monthly,Standard,1
19232,67,56,44.97,14,2,2,60.13,Yearly,Standard,0
19233,33,21,32.96,30,3,0,31.65,Monthly,Basic,0
19234,58,31,76.17,3,1,1,50.77,Monthly,Standard,0
19235,35,1,29.82,10,1,0,96.31,Yearly,Premium,1
19236,39,3,138.28,13,2,0,7.25,Yearly,Premium,0
19237,19,25,78.23,5,3,1,87.48,Monthly,Standard,0
19238,38,8,129.01,22,0,0,9.59,Monthly,Standard,0
19239,53,65,147.33,17,2,0,65.7,Yearly,Basic,1
19240,61,62,108.11,17,1,0,34.98,Monthly,Premium,0
19241,56,7,137.2,11,1,0,10.91,Yearly,Premium,0
19242,64,7,37.6,26,1,1,75.94,Monthly,Standard,1
19243,56,8,127.9,19,3,0,70.16,Two Year,Standard,0
19244,46,19,55.26,18,1,0,64.39,Monthly,Standard,0
19245,43,17,81.44,28,1,0,96.52,Yearly,Standard,0
19246,38,11,104.06,17,1,0,3.34,Yearly,Basic,0
19247,34,49,137.46,11,2,1,44.03,Yearly,Standard,1
19248,33,11,138.43,15,0,2,56.7,Two Year,Standard,0
19249,48,41,31.97,8,2,0,36.41,Two Year,Premium,0
19250,68,62,67.39,12,5,0,67.28,Monthly,Standard,0
19251,26,52,123.11,29,1,0,90.02,Two Year,Premium,0
19252,48,66,111.41,17,2,0,70.0,Monthly,Standard,0
19253,31,68,23.43,26,4,1,57.37,Monthly,Basic,0
19254,66,67,78.49,30,0,0,74.05,Yearly,Premium,0
19255,54,40,127.8,24,4,0,11.85,Two Year,Standard,1
19256,19,5,115.9,5,2,0,63.37,Yearly,Standard,1
19257,69,22,73.54,29,2,0,41.32,Two Year,Standard,1
19258,65,37,115.57,4,0,0,32.56,Two Year,Standard,0
19259,63,11,91.66,24,1,0,51.2,Yearly,Premium,0
19260,31,44,138.64,24,3,0,80.67,Monthly,Standard,0
19261,50,53,96.33,11,3,0,41.84,Monthly,Standard,0
19262,52,61,72.1,30,2,0,70.54,Monthly,Standard,0
19263,56,67,132.18,8,0,1,59.3,Yearly,Premium,0
19264,64,13,26.48,16,4,2,91.7,Monthly,Basic,0
19265,68,11,137.07,16,1,0,45.04,Monthly,Basic,0
19266,37,11,110.53,3,4,1,82.17,Monthly,Standard,0
19267,19,7,142.28,12,2,1,84.36,Two Year,Standard,0
19268,68,17,52.57,24,0,1,46.95,Monthly,Basic,0
19269,58,48,110.34,13,2,2,49.37,Monthly,Basic,0
19270,36,14,125.23,1,3,1,34.01,Yearly,Basic,0
19271,54,63,111.27,29,0,0,50.06,Two Year,Basic,0
19272,35,64,47.34,4,3,0,25.68,Yearly,Premium,0
19273,33,65,55.83,21,2,1,85.97,Monthly,Standard,0
19274,21,34,93.68,6,2,1,25.74,Monthly,Basic,1
19275,29,9,78.08,5,1,0,26.5,Yearly,Premium,1
19276,46,37,115.57,5,5,1,89.67,Monthly,Premium,1
19277,24,30,69.23,21,2,0,53.68,Yearly,Premium,0
19278,31,41,131.73,25,0,0,11.41,Monthly,Basic,0
19279,29,45,76.15,10,4,0,35.23,Yearly,Premium,1
19280,52,47,25.21,26,2,1,70.83,Yearly,Standard,0
19281,22,7,22.26,19,6,0,41.17,Yearly,Standard,0
19282,34,14,104.08,18,2,2,42.89,Two Year,Premium,0
19283,59,48,90.27,26,2,0,50.37,Yearly,Basic,0
19284,49,6,90.56,2,4,0,23.03,Monthly,Basic,0
19285,27,34,122.7,16,0,0,42.98,Two Year,Basic,0
19286,60,46,68.84,15,2,0,22.32,Yearly,Standard,1
19287,34,59,149.41,24,1,0,35.72,Monthly,Premium,0
19288,22,70,142.92,5,1,0,53.7,Yearly,Standard,0
19289,62,8,21.69,21,1,2,69.68,Monthly,Standard,1
19290,59,24,136.45,22,4,0,63.76,Monthly,Premium,0
19291,26,67,108.47,9,3,1,57.98,Yearly,Basic,0
19292,66,4,85.27,23,1,0,59.96,Monthly,Basic,0
19293,50,1,95.76,5,1,0,51.58,Two Year,Standard,0
19294,53,34,129.44,5,3,0,61.85,Yearly,Basic,0
19295,53,9,143.63,26,2,2,38.18,Yearly,Basic,1
19296,35,63,92.84,9,1,0,90.05,Monthly,Standard,0
19297,26,10,43.57,9,1,2,59.47,Yearly,Premium,0
19298,46,10,103.17,2,3,2,93.72,Yearly,Basic,0
19299,67,50,29.91,7,2,1,41.05,Monthly,Standard,0
19300,31,44,102.57,26,2,0,40.06,Monthly,Premium,0
19301,42,48,125.12,1,1,1,96.54,Monthly,Basic,0
19302,32,6,65.93,20,5,1,73.18,Yearly,Basic,0
19303,23,24,29.25,2,4,0,52.36,Yearly,Premium,0
19304,59,58,109.99,26,1,0,72.13,Two Year,Basic,0
19305,46,64,64.11,25,2,1,40.28,Yearly,Premium,0
19306,32,56,52.38,12,3,1,76.12,Monthly,Premium,0
19307,46,12,109.59,6,6,0,21.75,Monthly,Premium,0
19308,21,35,146.05,20,2,0,95.14,Monthly,Standard,0
19309,35,71,116.89,19,2,0,46.62,Monthly,Standard,0
19310,67,6,83.88,16,4,0,10.2,Yearly,Standard,0
19311,66,65,98.07,4,2,0,84.66,Two Year,Premium,0
19312,61,60,38.5,18,2,0,89.54,Yearly,Basic,0
19313,56,68,125.72,5,4,2,73.27,Monthly,Premium,0
19314,33,29,98.56,25,1,1,63.34,Monthly,Standard,1
19315,28,38,145.56,22,3,1,92.91,Monthly,Premium,0
19316,31,22,147.33,18,1,0,62.58,Monthly,Premium,1
19317,20,8,66.1,6,0,0,79.35,Monthly,Premium,0
19318,68,63,148.51,25,1,0,47.65,Yearly,Premium,1
19319,67,13,144.39,14,4,1,72.99,Two Year,Premium,0
19320,59,27,103.18,20,5,0,99.9,Monthly,Premium,0
19321,55,18,63.35,17,2,0,38.87,Monthly,Premium,0
19322,62,18,117.93,18,3,0,72.29,Monthly,Premium,0
19323,59,62,55.26,21,1,0,15.74,Monthly,Basic,0
19324,35,14,101.88,10,1,1,63.87,Yearly,Standard,0
19325,37,11,23.2,23,1,1,32.97,Yearly,Basic,0
19326,65,17,101.72,24,1,0,86.79,Two Year,Premium,0
19327,42,51,143.71,19,0,0,36.6,Monthly,Standard,0
19328,55,14,50.57,25,2,0,45.07,Two Year,Standard,0
19329,30,57,121.16,18,2,0,98.05,Two Year,Basic,0
19330,21,6,58.15,4,2,0,22.32,Monthly,Standard,0
19331,31,57,112.02,20,1,0,56.91,Monthly,Premium,0
19332,50,4,111.0,15,2,2,86.51,Yearly,Standard,1
19333,45,11,44.02,6,0,0,32.17,Yearly,Basic,0
19334,69,11,97.63,26,2,0,2.51,Monthly,Basic,1
19335,54,8,131.69,6,2,1,89.74,Monthly,Basic,1
19336,25,59,69.73,3,2,1,62.34,Yearly,Basic,1
19337,61,21,112.34,9,2,2,23.81,Yearly,Premium,0
19338,51,65,107.68,11,2,1,28.36,Monthly,Basic,0
19339,61,24,53.48,5,1,0,80.16,Yearly,Premium,0
19340,22,30,139.42,14,0,0,64.57,Yearly,Standard,0
19341,22,57,93.26,2,0,4,73.53,Monthly,Basic,0
19342,48,17,66.19,22,1,0,58.15,Monthly,Standard,0
19343,62,59,41.37,19,1,0,79.21,Monthly,Premium,0
19344,26,31,81.55,8,2,0,82.29,Monthly,Basic,1
19345,59,64,114.91,13,2,0,39.3,Monthly,Basic,0
19346,49,48,101.07,19,3,1,90.2,Yearly,Basic,0
19347,50,23,114.52,5,1,1,51.01,Monthly,Premium,1
19348,20,70,122.93,15,2,1,16.86,Monthly,Basic,0
19349,47,30,77.33,4,1,0,22.63,Monthly,Basic,1
19350,67,55,87.62,4,4,0,73.65,Monthly,Basic,0
19351,29,7,148.23,18,1,0,38.36,Monthly,Standard,0
19352,46,12,145.85,24,0,0,26.98,Monthly,Premium,0
19353,20,60,73.93,19,0,0,60.87,Monthly,Basic,0
19354,43,52,109.07,20,2,2,78.44,Monthly,Premium,0
19355,47,27,54.79,22,1,0,11.81,Yearly,Premium,1
19356,26,12,39.85,9,2,0,45.46,Monthly,Basic,0
19357,43,13,119.89,15,2,0,77.38,Yearly,Basic,0
19358,19,62,76.7,30,1,1,90.46,Monthly,Basic,0
19359,20,29,43.02,12,3,0,2.34,Monthly,Standard,1
19360,63,35,118.65,4,0,0,65.95,Two Year,Premium,1
19361,21,60,138.97,3,1,0,60.14,Monthly,Premium,0
19362,42,29,141.33,5,1,1,52.26,Yearly,Basic,0
19363,68,31,97.52,25,4,0,16.86,Monthly,Standard,0
19364,30,61,82.35,17,3,0,74.44,Monthly,Standard,0
19365,56,2,38.44,5,0,0,39.89,Yearly,Basic,0
19366,61,33,123.06,27,3,0,24.23,Monthly,Standard,0
19367,52,62,142.89,4,2,0,85.15,Monthly,Standard,0
19368,40,59,135.63,21,1,0,31.4,Yearly,Basic,0
19369,26,40,117.73,7,0,1,20.64,Monthly,Standard,1
19370,19,49,20.59,7,5,0,31.89,Monthly,Premium,0
19371,58,32,73.01,7,2,0,18.92,Monthly,Premium,1
19372,61,38,73.39,17,2,0,77.95,Monthly,Premium,0
19373,48,13,136.27,25,1,0,19.02,Yearly,Standard,0
19374,61,54,28.53,15,3,0,71.95,Yearly,Basic,0
19375,64,13,89.06,7,2,0,17.09,Monthly,Basic,0
19376,19,39,37.7,15,1,1,23.4,Monthly,Premium,0
19377,49,23,106.1,20,2,0,34.91,Two Year,Standard,0
19378,35,14,122.99,4,2,1,95.06,Monthly,Standard,0
19379,30,17,103.45,2,2,0,91.47,Monthly,Premium,0
19380,63,24,123.3,22,0,1,9.43,Yearly,Basic,1
19381,22,58,98.97,13,3,0,34.25,Monthly,Standard,0
19382,59,63,44.68,12,3,0,35.29,Monthly,Premium,0
19383,61,34,69.75,10,2,2,21.94,Monthly,Basic,0
19384,27,51,144.39,19,2,0,44.13,Yearly,Standard,0
19385,60,10,57.46,15,5,1,75.05,Monthly,Premium,0
19386,42,21,28.17,17,1,0,10.83,Two Year,Standard,0
19387,51,37,70.03,21,1,0,67.49,Monthly,Standard,0
19388,54,7,67.62,6,5,0,26.82,Yearly,Basic,0
19389,47,13,81.14,27,1,0,64.6,Monthly,Basic,1
19390,24,30,92.84,5,1,1,68.51,Yearly,Standard,0
19391,23,31,149.02,21,4,1,73.09,Monthly,Basic,1
19392,20,5,118.31,28,0,1,86.31,Monthly,Premium,0
19393,30,32,24.67,26,2,0,90.06,Monthly,Basic,0
19394,20,16,112.65,13,2,1,76.15,Monthly,Premium,1
19395,43,22,127.15,30,4,1,48.63,Two Year,Premium,0
19396,41,64,136.43,27,1,0,5.37,Two Year,Standard,0
19397,23,44,75.12,14,4,0,93.77,Two Year,Basic,0
19398,60,40,60.77,29,0,0,60.53,Two Year,Basic,0
19399,66,37,129.11,24,0,1,53.92,Yearly,Premium,0
19400,59,16,121.09,14,2,2,24.71,Monthly,Basic,0
19401,29,43,89.69,30,3,2,68.74,Monthly,Premium,0
19402,66,63,35.32,15,4,0,99.48,Two Year,Standard,0
19403,53,15,104.73,16,4,0,33.67,Monthly,Basic,0
19404,19,44,28.54,10,2,0,80.16,Monthly,Standard,0
19405,28,9,33.05,1,2,0,29.82,Monthly,Standard,0
19406,56,65,63.05,24,1,1,49.29,Monthly,Premium,0
19407,51,44,68.25,29,1,1,22.12,Yearly,Basic,1
19408,43,20,80.06,11,2,0,51.77,Yearly,Basic,0
19409,35,70,64.09,7,6,0,46.47,Two Year,Basic,0
19410,38,33,24.39,17,2,1,4.85,Monthly,Premium,1
19411,53,6,40.46,30,3,1,38.8,Monthly,Standard,1
19412,57,31,34.96,25,1,0,7.21,Yearly,Premium,0
19413,69,66,76.05,28,3,2,45.61,Monthly,Standard,0
19414,63,18,47.58,4,1,1,98.04,Monthly,Premium,0
19415,61,28,58.16,29,1,0,30.0,Yearly,Basic,0
19416,39,68,81.3,7,2,0,52.05,Monthly,Premium,0
19417,47,65,50.62,3,3,0,13.89,Monthly,Premium,0
19418,67,45,51.97,24,1,0,16.24,Monthly,Standard,0
19419,60,58,128.31,20,4,0,36.19,Monthly,Premium,0
19420,47,47,91.25,14,4,0,49.48,Yearly,Premium,0
19421,25,66,131.38,18,3,1,70.44,Monthly,Basic,0
19422,51,52,86.89,18,2,0,46.21,Yearly,Basic,0
19423,64,36,138.2,24,0,0,3.41,Two Year,Standard,0
19424,26,1,53.12,30,2,1,27.82,Two Year,Standard,0
19425,68,39,100.17,24,3,0,3.45,Monthly,Premium,0
19426,37,1,85.42,1,3,0,91.88,Yearly,Basic,0
19427,57,14,139.43,6,0,0,3.87,Yearly,Premium,0
19428,42,71,74.4,9,1,0,5.91,Monthly,Basic,0
19429,36,23,131.13,25,2,0,30.53,Monthly,Standard,0
19430,22,43,93.31,2,1,0,63.6,Two Year,Standard,0
19431,28,22,112.11,8,0,0,36.44,Yearly,Basic,1
19432,32,60,135.3,24,2,0,7.1,Yearly,Premium,1
19433,25,27,149.6,20,3,0,83.79,Monthly,Standard,0
19434,36,56,115.05,30,7,0,70.32,Monthly,Standard,0
19435,40,2,60.89,4,2,0,40.24,Monthly,Basic,0
19436,44,39,58.87,21,2,0,68.01,Yearly,Premium,0
19437,57,51,60.18,27,1,1,28.18,Monthly,Basic,0
19438,49,19,32.73,10,2,0,53.26,Monthly,Standard,1
19439,43,62,26.97,23,2,0,88.17,Monthly,Premium,0
19440,44,71,95.51,1,3,1,11.66,Two Year,Premium,0
19441,36,67,125.38,11,1,0,84.84,Yearly,Basic,0
19442,67,63,24.7,9,2,0,79.07,Monthly,Basic,0
19443,59,5,93.66,19,1,1,94.96,Monthly,Standard,0
19444,46,61,68.33,11,3,0,51.86,Monthly,Basic,0
19445,56,71,136.02,4,1,1,28.22,Monthly,Premium,0
19446,58,7,38.9,23,1,0,35.96,Monthly,Basic,1
19447,50,50,93.25,5,2,0,64.34,Two Year,Basic,0
19448,36,46,146.22,21,4,1,14.94,Two Year,Basic,0
19449,54,14,64.85,17,2,1,35.82,Two Year,Basic,0
19450,36,69,116.43,18,4,1,72.92,Monthly,Standard,0
19451,50,65,134.72,5,4,1,57.8,Monthly,Basic,0
19452,64,65,44.21,18,3,0,7.21,Yearly,Premium,0
19453,33,57,149.03,17,3,2,50.19,Yearly,Basic,0
19454,40,62,125.22,26,1,1,52.9,Monthly,Premium,0
19455,24,20,37.88,3,0,0,70.38,Monthly,Basic,1
19456,43,26,60.42,11,1,1,2.05,Monthly,Basic,0
19457,49,44,101.25,17,4,0,43.41,Yearly,Standard,0
19458,29,67,135.04,26,1,0,88.78,Monthly,Premium,0
19459,25,70,45.33,8,2,1,3.49,Monthly,Basic,1
19460,22,62,115.06,24,1,1,67.57,Yearly,Basic,0
19461,59,45,55.18,8,4,0,23.1,Monthly,Premium,0
19462,45,11,124.7,23,3,0,39.36,Yearly,Premium,1
19463,22,34,108.85,23,4,0,88.53,Monthly,Basic,0
19464,66,46,87.98,2,6,0,36.89,Monthly,Standard,0
19465,43,32,104.48,25,1,3,55.0,Monthly,Standard,0
19466,22,5,133.94,7,2,1,9.87,Two Year,Premium,0
19467,39,63,70.24,21,3,1,33.15,Monthly,Basic,0
19468,32,29,120.0,20,0,0,15.02,Yearly,Standard,0
19469,30,48,40.66,24,3,2,56.59,Two Year,Standard,0
19470,45,16,111.15,21,2,0,46.52,Monthly,Basic,0
19471,50,25,117.59,6,4,0,27.19,Monthly,Standard,0
19472,60,29,77.59,20,4,1,99.96,Two Year,Standard,0
19473,40,52,123.17,18,2,0,16.17,Monthly,Basic,0
19474,50,46,92.42,28,2,0,82.72,Two Year,Basic,0
19475,60,25,141.72,7,1,0,4.54,Yearly,Standard,0
19476,35,23,34.62,28,0,0,84.84,Monthly,Standard,0
19477,67,34,37.01,18,0,0,48.22,Monthly,Premium,0
19478,47,67,129.52,27,0,0,82.99,Yearly,Standard,0
19479,43,34,129.51,12,0,0,74.97,Yearly,Standard,0
19480,33,32,81.26,7,1,2,57.69,Monthly,Basic,0
19481,30,29,145.32,7,2,0,37.79,Yearly,Basic,0
19482,56,9,108.32,1,3,1,66.89,Monthly,Standard,0
19483,50,66,147.77,29,0,0,83.42,Monthly,Standard,0
19484,43,57,89.21,10,2,1,50.83,Monthly,Standard,0
19485,65,39,46.21,10,3,1,42.07,Monthly,Standard,0
19486,18,7,77.77,12,3,0,15.15,Yearly,Premium,0
19487,66,69,147.46,3,4,0,89.73,Monthly,Premium,0
19488,55,8,68.15,3,3,1,27.46,Monthly,Premium,0
19489,19,18,144.41,13,2,2,13.23,Yearly,Premium,0
19490,66,49,123.61,13,2,1,7.56,Yearly,Premium,0
19491,23,16,77.47,27,2,0,75.33,Monthly,Premium,0
19492,63,21,90.44,6,4,0,67.82,Yearly,Premium,0
19493,67,10,98.97,27,0,0,12.93,Yearly,Basic,0
19494,55,4,106.55,3,2,0,53.48,Monthly,Standard,1
19495,59,44,29.97,28,2,1,16.12,Monthly,Basic,0
19496,41,8,141.37,15,2,0,38.97,Two Year,Premium,0
19497,35,55,97.61,9,2,2,78.5,Yearly,Standard,0
19498,44,19,141.05,21,1,1,23.56,Monthly,Premium,0
19499,58,64,102.15,6,2,0,3.74,Yearly,Standard,0
19500,25,40,76.03,6,1,1,20.14,Yearly,Standard,0
19501,45,51,93.7,8,0,0,40.65,Monthly,Basic,0
19502,27,9,127.84,26,2,0,24.93,Two Year,Standard,0
19503,34,30,62.4,11,0,1,72.5,Yearly,Basic,0
19504,46,56,144.34,19,3,0,79.13,Monthly,Premium,0
19505,23,44,80.57,16,2,1,24.81,Two Year,Basic,0
19506,31,59,144.31,9,3,0,27.59,Monthly,Premium,0
19507,39,15,134.5,23,1,0,56.45,Yearly,Standard,0
19508,23,68,119.8,11,3,0,75.5,Yearly,Standard,0
19509,43,70,80.77,16,2,0,95.98,Yearly,Standard,0
19510,56,61,96.3,29,1,1,30.75,Monthly,Basic,1
19511,29,23,128.94,6,2,0,91.2,Monthly,Premium,0
19512,52,47,90.73,27,3,1,18.99,Monthly,Premium,0
19513,31,17,115.96,17,0,3,5.06,Monthly,Standard,0
19514,39,57,122.79,16,1,0,79.46,Two Year,Premium,0
19515,68,54,86.7,20,3,1,48.38,Monthly,Standard,0
19516,40,52,89.71,21,4,1,8.61,Monthly,Basic,0
19517,65,22,45.72,28,1,0,8.04,Monthly,Standard,0
19518,24,39,51.82,18,1,1,2.35,Yearly,Standard,0
19519,57,13,137.64,1,3,1,31.33,Monthly,Premium,0
19520,67,66,129.24,18,4,0,73.8,Monthly,Basic,0
19521,42,52,21.32,8,3,0,66.87,Monthly,Basic,0
19522,30,14,133.02,26,2,0,99.97,Yearly,Basic,0
19523,38,63,23.28,22,2,0,59.8,Monthly,Standard,0
19524,58,71,79.58,10,2,0,11.94,Two Year,Premium,0
19525,27,28,28.77,2,3,0,97.87,Monthly,Basic,0
19526,26,46,145.95,9,3,0,69.6,Yearly,Standard,0
19527,32,28,146.4,24,1,3,38.03,Yearly,Standard,0
19528,69,2,99.41,4,0,0,25.45,Two Year,Premium,0
19529,19,17,70.99,11,2,0,22.99,Two Year,Standard,0
19530,42,59,86.56,10,5,0,95.67,Yearly,Standard,1
19531,30,52,119.1,14,2,0,42.52,Monthly,Premium,0
19532,51,4,49.02,7,0,0,49.19,Two Year,Standard,0
19533,68,3,77.42,19,1,1,83.84,Monthly,Standard,0
19534,51,37,115.84,6,2,0,96.42,Yearly,Standard,0
19535,52,24,71.4,16,1,0,1.43,Monthly,Basic,0
19536,55,35,24.16,19,1,0,99.03,Yearly,Basic,0
19537,20,2,85.96,26,1,1,8.47,Yearly,Standard,0
19538,59,33,115.86,29,3,0,83.85,Monthly,Standard,0
19539,23,10,146.99,19,2,0,95.08,Monthly,Standard,0
19540,65,62,24.82,13,2,0,56.55,Yearly,Premium,0
19541,66,43,90.19,12,0,0,55.62,Yearly,Basic,0
19542,36,69,78.49,27,2,0,67.23,Yearly,Standard,0
19543,20,59,51.52,25,5,0,35.93,Monthly,Premium,0
19544,35,9,102.91,22,1,0,17.41,Yearly,Premium,1
19545,56,60,41.27,15,2,0,7.58,Two Year,Standard,0
19546,26,63,56.9,8,5,0,88.23,Two Year,Basic,0
19547,69,52,121.63,4,7,0,55.19,Monthly,Premium,0
19548,29,23,79.85,20,0,0,69.71,Two Year,Standard,0
19549,22,30,149.18,8,0,1,33.87,Yearly,Standard,1
19550,20,43,70.24,23,5,0,80.89,Yearly,Basic,0
19551,28,68,80.22,21,1,0,35.64,Monthly,Basic,0
19552,47,21,59.03,16,3,0,3.95,Yearly,Standard,0
19553,21,43,50.72,16,1,2,34.35,Monthly,Premium,0
19554,22,7,139.9,2,3,1,85.18,Yearly,Basic,0
19555,18,16,117.35,22,4,1,87.71,Yearly,Standard,0
19556,44,23,63.34,17,3,0,93.54,Yearly,Basic,0
19557,45,58,111.02,23,3,0,50.45,Monthly,Premium,0
19558,46,31,145.55,25,3,0,95.7,Monthly,Basic,0
19559,35,69,29.63,5,2,0,50.42,Yearly,Premium,0
19560,29,6,54.39,5,1,0,16.24,Yearly,Premium,1
19561,30,65,46.08,12,6,0,50.7,Monthly,Standard,0
19562,58,59,133.07,7,4,0,86.99,Monthly,Standard,0
19563,19,28,43.29,5,4,0,78.78,Monthly,Premium,0
19564,54,18,60.05,26,3,1,43.97,Yearly,Standard,0
19565,62,10,90.7,28,1,1,22.04,Two Year,Premium,1
19566,33,7,100.74,28,2,0,58.53,Yearly,Standard,0
19567,65,37,125.06,4,4,0,93.19,Two Year,Premium,0
19568,41,45,72.95,17,2,0,18.57,Monthly,Premium,1
19569,52,16,89.45,6,2,1,82.88,Two Year,Standard,0
19570,39,14,145.51,14,1,0,15.59,Yearly,Standard,0
19571,53,11,58.66,9,2,0,92.04,Yearly,Standard,0
19572,28,34,52.25,4,3,2,69.63,Monthly,Basic,0
19573,63,60,112.38,26,3,0,11.81,Monthly,Standard,0
19574,46,13,120.25,11,0,1,21.04,Yearly,Premium,0
19575,52,39,73.92,20,2,0,92.77,Two Year,Standard,0
19576,65,44,47.69,21,1,0,51.25,Monthly,Premium,0
19577,32,28,121.26,16,2,1,45.9,Monthly,Standard,0
19578,48,40,107.16,16,0,0,6.77,Two Year,Premium,1
19579,59,16,133.91,16,3,0,9.32,Monthly,Premium,1
19580,58,50,129.76,6,1,0,69.47,Monthly,Basic,1
19581,60,28,46.68,15,1,1,77.92,Yearly,Basic,1
19582,33,68,128.2,3,6,0,86.83,Yearly,Premium,1
19583,27,60,42.77,9,3,2,50.78,Monthly,Premium,0
19584,66,12,132.28,1,1,0,33.53,Yearly,Premium,0
19585,49,16,120.14,11,3,0,62.93,Monthly,Standard,0
19586,68,53,94.08,22,0,0,62.27,Monthly,Standard,0
19587,19,54,103.49,6,3,1,4.43,Monthly,Standard,0
19588,41,49,33.53,24,1,1,93.94,Monthly,Premium,0
19589,40,36,25.19,5,2,0,64.61,Monthly,Premium,1
19590,19,62,62.98,25,2,0,1.64,Monthly,Standard,0
19591,55,26,126.78,25,5,0,96.0,Monthly,Basic,0
19592,48,56,80.55,28,2,0,95.31,Monthly,Basic,1
19593,68,22,49.04,18,3,0,94.65,Yearly,Basic,1
19594,57,69,128.49,21,2,0,89.0,Monthly,Basic,0
19595,43,49,49.72,12,2,0,19.28,Yearly,Basic,0
19596,46,2,126.01,7,4,1,97.74,Two Year,Basic,0
19597,20,53,78.89,2,5,1,76.43,Yearly,Basic,0
19598,31,7,80.25,7,1,0,64.43,Yearly,Basic,1
19599,42,20,55.45,9,2,1,94.32,Yearly,Standard,0
19600,65,30,137.02,24,1,1,38.73,Monthly,Premium,1
19601,18,67,31.54,26,3,0,93.21,Monthly,Standard,0
19602,20,59,38.77,25,1,2,60.96,Yearly,Premium,0
19603,43,66,102.67,30,1,0,58.35,Monthly,Premium,0
19604,35,3,130.51,20,3,0,64.95,Monthly,Premium,0
19605,26,56,32.41,8,0,0,75.66,Monthly,Basic,0
19606,55,17,115.39,9,1,2,45.05,Yearly,Premium,0
19607,40,52,116.53,10,1,0,98.08,Yearly,Standard,0
19608,38,7,95.6,12,3,0,9.76,Yearly,Premium,0
19609,18,5,83.27,2,2,2,91.47,Monthly,Standard,0
19610,38,54,61.74,10,1,0,66.08,Yearly,Standard,0
19611,44,61,65.69,3,1,0,91.08,Monthly,Standard,0
19612,59,16,107.68,1,2,0,37.51,Monthly,Basic,0
19613,23,67,28.49,17,0,0,83.07,Yearly,Basic,0
19614,61,59,96.04,26,4,0,61.98,Yearly,Basic,0
19615,53,47,56.24,22,3,0,83.28,Yearly,Standard,0
19616,45,48,80.66,1,1,1,33.18,Monthly,Standard,0
19617,62,64,92.67,5,1,1,91.81,Monthly,Standard,0
19618,34,50,135.14,30,1,0,92.5,Monthly,Standard,0
19619,57,41,95.28,14,1,0,48.01,Monthly,Standard,1
19620,69,22,49.53,6,3,0,40.63,Yearly,Standard,0
19621,20,54,30.33,9,2,0,57.94,Monthly,Standard,0
19622,29,5,101.51,22,2,2,20.82,Two Year,Basic,0
19623,56,17,90.86,14,1,0,50.12,Monthly,Premium,0
19624,29,41,107.33,4,1,1,89.79,Monthly,Standard,0
19625,19,35,79.72,1,2,0,37.15,Yearly,Basic,0
19626,63,40,127.27,6,1,0,73.87,Yearly,Basic,0
19627,39,22,139.62,7,1,0,62.69,Yearly,Standard,0
19628,40,48,25.2,21,1,0,26.88,Monthly,Basic,0
19629,47,53,116.73,6,4,0,53.64,Two Year,Standard,0
19630,22,10,24.57,26,1,0,85.41,Yearly,Premium,0
19631,26,18,77.86,24,1,0,55.94,Yearly,Basic,1
19632,38,49,80.01,1,3,0,69.99,Monthly,Basic,0
19633,28,71,110.51,8,2,0,77.76,Monthly,Premium,0
19634,22,30,65.81,12,3,1,5.89,Yearly,Premium,1
19635,52,19,126.72,29,2,1,6.07,Two Year,Premium,1
19636,44,55,64.57,11,3,2,12.38,Two Year,Basic,1
19637,66,60,64.53,2,3,1,17.14,Yearly,Premium,0
19638,19,21,48.96,2,2,0,81.33,Monthly,Standard,0
19639,41,26,108.9,24,4,0,44.12,Monthly,Standard,0
19640,48,28,29.96,2,3,1,19.34,Yearly,Basic,1
19641,50,39,67.2,8,3,2,53.65,Yearly,Standard,0
19642,56,33,54.7,21,2,2,76.57,Monthly,Premium,1
19643,47,40,49.81,25,2,1,14.87,Two Year,Standard,0
